,0,1,2
0,3225.0,19632.0,1.0
1,3718.0,19726.0,1.0
2,2787.0,19211.0,1.0
3,5791.0,19684.0,0.0
4,3370.0,19537.0,1.0
5,5012.0,20944.0,1.0
6,1791.0,19481.0,0.0
7,5678.0,19900.0,0.0
8,5396.0,20889.0,1.0
9,4133.0,19704.0,1.0
10,890.0,19383.0,1.0
11,5807.0,20654.0,1.0
12,2138.0,20916.0,0.0
13,2789.0,20239.0,1.0
14,3141.0,20309.0,0.0
15,1122.0,19413.0,1.0
16,5252.0,20043.0,0.0
17,4068.0,20152.0,1.0
18,2309.0,19071.0,1.0
19,2304.0,19928.0,0.0
20,2768.0,20901.0,1.0
21,4714.0,19114.0,1.0
22,250.0,20564.0,1.0
23,3046.0,19432.0,0.0
24,3314.0,19990.0,1.0
25,5210.0,19384.0,0.0
26,4796.0,19752.0,1.0
27,3779.0,20874.0,0.0
28,3618.0,21124.0,0.0
29,4060.0,20581.0,1.0
30,5366.0,19271.0,0.0
31,1710.0,21088.0,0.0
32,5486.0,19996.0,0.0
33,5961.0,20853.0,0.0
34,3854.0,20885.0,1.0
35,5571.0,20951.0,0.0
36,5904.0,20058.0,0.0
37,2768.0,20897.0,1.0
38,1433.0,20703.0,0.0
39,3836.0,21031.0,0.0
40,2723.0,19803.0,0.0
41,1241.0,20191.0,1.0
42,3903.0,20918.0,0.0
43,5082.0,19679.0,1.0
44,5620.0,20009.0,1.0
45,5492.0,20280.0,1.0
46,3221.0,19032.0,0.0
47,5429.0,21191.0,1.0
48,1422.0,20795.0,0.0
49,3697.0,20366.0,1.0
50,5064.0,20119.0,0.0
51,613.0,20178.0,0.0
52,3272.0,19588.0,1.0
53,1214.0,19358.0,1.0
54,4778.0,18903.0,0.0
55,4163.0,19683.0,1.0
56,240.0,19086.0,0.0
57,741.0,19151.0,1.0
58,3794.0,19205.0,1.0
59,5827.0,19203.0,1.0
60,2347.0,19182.0,1.0
61,5963.0,20594.0,1.0
62,490.0,19666.0,0.0
63,2032.0,21134.0,1.0
64,4586.0,19806.0,1.0
65,5477.0,20733.0,0.0
66,389.0,20280.0,0.0
67,5064.0,21196.0,0.0
68,5843.0,19245.0,1.0
69,3949.0,20043.0,0.0
70,2222.0,19975.0,0.0
71,1883.0,20168.0,1.0
72,2385.0,19654.0,0.0
73,2061.0,20158.0,1.0
74,1676.0,21182.0,0.0
75,3469.0,20052.0,1.0
76,3749.0,19817.0,1.0
77,5856.0,21256.0,1.0
78,3823.0,19835.0,0.0
79,2802.0,20791.0,0.0
80,4507.0,19419.0,1.0
81,2591.0,20256.0,1.0
82,424.0,19068.0,1.0
83,1290.0,19640.0,1.0
84,1924.0,20125.0,1.0
85,1292.0,19751.0,1.0
86,2284.0,20407.0,1.0
87,5539.0,19327.0,0.0
88,1818.0,18965.0,1.0
89,883.0,20163.0,1.0
90,298.0,19964.0,1.0
91,4001.0,19713.0,1.0
92,3480.0,20904.0,1.0
93,4625.0,20563.0,1.0
94,4741.0,19582.0,1.0
95,989.0,19740.0,1.0
96,314.0,20210.0,0.0
97,4565.0,19932.0,1.0
98,5630.0,19827.0,0.0
99,4334.0,20370.0,1.0
100,5491.0,19988.0,1.0
101,5884.0,20783.0,0.0
102,1957.0,20094.0,1.0
103,5012.0,20252.0,1.0
104,5233.0,20948.0,0.0
105,3203.0,19078.0,1.0
106,5521.0,19167.0,0.0
107,2517.0,19368.0,0.0
108,4002.0,20532.0,0.0
109,3600.0,20638.0,0.0
110,5841.0,19991.0,1.0
111,4565.0,19726.0,1.0
112,4522.0,20181.0,1.0
113,4094.0,19781.0,1.0
114,1618.0,19121.0,1.0
115,5205.0,19410.0,1.0
116,4933.0,20495.0,0.0
117,1978.0,19909.0,1.0
118,1225.0,20184.0,0.0
119,3716.0,19912.0,0.0
120,2695.0,19250.0,0.0
121,974.0,21011.0,0.0
122,2393.0,19821.0,1.0
123,3656.0,19197.0,0.0
124,5267.0,20953.0,0.0
125,1882.0,20630.0,0.0
126,900.0,20279.0,0.0
127,2940.0,21223.0,0.0
128,4724.0,21096.0,0.0
129,4635.0,20573.0,0.0
130,4961.0,19259.0,1.0
131,1711.0,19148.0,1.0
132,549.0,20567.0,0.0
133,383.0,20451.0,1.0
134,551.0,19440.0,0.0
135,2888.0,18962.0,0.0
136,5951.0,20832.0,1.0
137,2142.0,21084.0,0.0
138,1380.0,19553.0,1.0
139,1771.0,20622.0,0.0
140,5812.0,19850.0,0.0
141,710.0,19701.0,1.0
142,3839.0,20726.0,1.0
143,4516.0,20662.0,0.0
144,4501.0,21116.0,0.0
145,1760.0,19001.0,0.0
146,5919.0,19755.0,0.0
147,2086.0,20072.0,1.0
148,4911.0,19892.0,1.0
149,3229.0,19379.0,1.0
150,5461.0,19078.0,1.0
151,2485.0,21132.0,0.0
152,130.0,20829.0,0.0
153,2130.0,19824.0,1.0
154,4701.0,20373.0,1.0
155,5672.0,19882.0,0.0
156,5416.0,18885.0,0.0
157,5204.0,19047.0,0.0
158,1314.0,21222.0,0.0
159,4684.0,19673.0,0.0
160,3180.0,20492.0,1.0
161,3651.0,20084.0,1.0
162,1557.0,20050.0,0.0
163,5206.0,20795.0,0.0
164,4698.0,19497.0,0.0
165,4084.0,20387.0,1.0
166,801.0,19148.0,0.0
